,rmse,time-linalgsolve,rmse_lsa,time-lsa,nn,len-train,len-train-lsa,dataset
217,4.680432446102998,0.1112784770084545,4.6985192016185024,0.14280113100539893,8,650,689,dem2180-duplicated-coords
218,4.340867345560228,0.11275393597315997,4.3449080199079,0.15983045101165771,16,649,689,dem2180-duplicated-coords
219,4.285587210061568,0.12333021801896393,4.283937928524115,0.20245533098932356,32,657,689,dem2180-duplicated-coords
220,4.425006476412358,0.15019806509371847,4.425887907407763,0.4144948390312493,64,654,689,dem2180-duplicated-coords
221,18.266338601080612,0.23449737892951816,28.109493959741428,1.1537295669550076,128,651,689,dem2180-duplicated-coords
222,275.24286751235957,0.5414486109511927,450.45955230865786,4.24221633200068,256,655,689,dem2180-duplicated-coords
223,476.9184950044904,2.098236892023124,839.426826992159,16.954716690001078,512,656,689,dem2180-duplicated-coords
224,4.35344680080595,0.11594802897889167,4.305454277943755,0.1493816520087421,4,660,689,dem2180-duplicated-coords
225,4.552443836040597,0.10946466599125415,4.559278421651448,0.14407627703621984,8,651,689,dem2180-duplicated-coords
226,5.309583869633921,0.11013844795525074,5.311271857118563,0.15119906095787883,16,657,689,dem2180-duplicated-coords
227,4.563141620989471,0.11232621991075575,4.564629031689344,0.19368946098256856,32,649,689,dem2180-duplicated-coords
228,4.764301144847397,0.13953474105801433,4.763454162736215,0.38367889099754393,64,654,689,dem2180-duplicated-coords
229,6.06025633620258,0.22657209902536124,56.26641347976734,1.155995319946669,128,656,689,dem2180-duplicated-coords
230,112.93051426343565,0.4881272769998759,198.93870985959845,3.9823772909585387,256,659,689,dem2180-duplicated-coords
231,339.2410609702703,2.0217539069708437,1148.9796294250204,16.737430989043787,512,656,689,dem2180-duplicated-coords
232,4.55526245316089,0.11811803292948753,4.580262583140647,0.1514480320038274,4,663,689,dem2180-duplicated-coords
233,5.331855693437825,0.10912220599129796,5.394117518482649,0.14056903694290668,8,660,689,dem2180-duplicated-coords
234,4.439378175168387,0.10526606009807438,4.4424735307112355,0.14690737205091864,16,666,689,dem2180-duplicated-coords
235,4.437621090804107,0.11066362995188683,4.434217896551023,0.1926211160607636,32,652,689,dem2180-duplicated-coords
236,4.317241925660568,0.13817561499308795,4.316847979167376,0.3737074489472434,64,653,689,dem2180-duplicated-coords
237,9.839543086140914,0.2063740190351382,9.780084780201467,1.0643640700727701,128,661,689,dem2180-duplicated-coords
238,273.96195041294305,0.4931672700913623,246.09930340393723,4.1763016959885135,256,653,689,dem2180-duplicated-coords
239,2180.3212264055214,2.475233156932518,2378.292043458727,17.33445401804056,512,663,689,dem2180-duplicated-coords
240,4.859719742853162,0.11302688193973154,4.845667659703322,0.14149912097491324,4,652,689,dem2180-duplicated-coords
241,4.410114652330819,0.10648452898021787,4.40425088268695,0.14234536397270858,8,655,689,dem2180-duplicated-coords
242,4.6343498047959955,0.11045971000567079,4.640360065012789,0.1542020570486784,16,661,689,dem2180-duplicated-coords
243,3.905211431661571,0.11818784906063229,3.905062782039246,0.20344280905555934,32,650,689,dem2180-duplicated-coords
244,4.43968618604987,0.14689615205861628,4.439418034311713,0.40703479398507625,64,663,689,dem2180-duplicated-coords
245,80.91416166248891,0.2429748639697209,71.07610392765162,1.1814934120047837,128,662,689,dem2180-duplicated-coords
246,406.1581880007498,0.5162516400450841,497.5025312852022,3.9557613000506535,256,654,689,dem2180-duplicated-coords
247,11874.444416470811,1.9870116099482402,714.5773695444134,16.58922068506945,512,653,689,dem2180-duplicated-coords
248,4.354645587706464,0.122942860936746,4.404873634572735,0.14902616501785815,4,659,689,dem2180-duplicated-coords
